id,relevance
1,2.0280086941827005
4,2.0435966547848707
5,1.967697615909911
6,2.6399117915846237
7,2.2584823669886758
8,2.063753232351421
10,2.5268302762924932
11,2.576064067486333
12,2.1406980126474426
13,2.857744569723516
14,2.581266156155693
15,2.411691975422985
19,2.4141066694946387
22,2.6773544494955
24,2.4739008626958574
25,1.976872157548184
26,1.953573165194989
28,2.4253465930362674
29,2.248635433743274
30,2.1853206569133317
31,2.5885416398060332
32,2.6482308738853795
33,2.100880486656564
36,2.3581269088073187
39,2.3148126023887663
40,2.7039933473985016
41,2.3000569266867084
42,2.4430077523129814
43,2.7395450875123637
44,2.339408840072558
45,2.5438103381745205
46,2.423994458718254
47,2.0348422541532516
49,2.2795640509674033
50,2.4230893918307848
52,2.31154898675731
53,2.2557960597746693
54,2.2297886007270424
55,2.4515833439696446
56,2.71507838229139
57,2.1447366725874697
58,2.1383499751855717
59,2.1481597931977783
60,1.854883480193381
61,2.65562376461807
62,2.4821890103775255
63,2.5064068013063223
64,2.610637896984169
66,2.6225543091970844
67,2.2497490480366813
68,1.995489113705429
70,1.7897126547936826
71,2.3180385387778335
72,2.065382168603349
73,1.951598717743499
74,2.1170053394308166
76,2.061791472626076
77,2.145291565648874
78,1.9328284748131754
79,1.89662144792667
80,2.013851396779989
82,2.427134127357174
83,2.320424169265109
84,1.892496198899249
86,2.2558309094771096
87,2.437420161374157
89,2.316171799371386
91,2.0261512541423423
93,1.713828119212174
94,1.9681999130501167
95,2.0301614620905197
96,1.8934936933008097
97,1.9325846211067488
98,2.0815379829128005
99,1.870505299097375
100,2.5071767289632287
102,2.278592282050485
103,1.9172724677197823
104,1.904631544175088
107,2.5279881824034605
108,2.1001384538703873
109,2.60053401971741
110,2.4342687751024092
111,2.4342687751024092
112,2.0911604189703645
115,2.247440236823364
116,2.542862273646761
118,2.564917408347896
119,2.4866398278768793
121,2.480028507541869
124,2.577316437376367
126,2.3853740828921044
128,2.040659021511488
129,2.4566380187235075
130,2.3514905530698824
131,2.2593066075956965
132,2.2762166199306697
133,2.620633435239494
134,2.1000302194323304
135,2.3482111728917783
137,2.3465075455417614
139,2.468083969351724
140,2.0603295900883327
141,2.005192830859238
142,1.9562456535963342
144,2.4799148907358783
145,2.609924754634049
146,1.8905495567718575
148,1.9332968121779328
151,2.4151982634572566
152,2.102386691051979
153,2.4452577875999566
154,1.972183646529485
155,2.0622616449506785
156,1.9620431388445174
159,1.9857318740701857
160,2.0598236070844886
161,2.307880245999938
163,2.6395591921520665
167,2.420660778453232
168,2.3428497254648857
169,2.120283374386039
170,2.475618800630346
171,2.6345089426749
173,2.314609619815878
174,2.10381007354221
175,2.282696006506702
176,2.0668108695039082
180,2.1156019410425793
183,2.2107193450489824
184,2.271084435025373
185,2.271084435025373
187,2.376852290916107
188,2.060791402924682
189,2.0026853524059374
190,2.06473632576629
192,2.2964599510512347
194,2.3504962205293998
196,2.0160170067040744
197,1.992878166576926
198,2.8181484736131486
199,2.8181484736131486
200,2.6884296156124474
204,2.59858617791484
206,2.4191689753547028
207,2.343918637563518
208,2.3509956992297703
209,2.148913773060326
211,2.6086753573358075
212,2.375463786823939
213,2.6027338305071948
216,2.401404588878946
217,2.3496049251005986
218,2.4116684460993816
219,2.425357877109465
220,2.23837459866551
221,2.3267735519696773
