id,relevance
1,2.286232679268568
4,2.3329462009565773
5,2.3329462009565773
6,2.379659722644586
7,2.426373244332595
8,2.286232679268568
10,2.5198002877086134
11,2.426373244332595
12,2.3329462009565773
13,2.426373244332595
14,2.566513809396622
15,2.426373244332595
19,2.3329462009565773
22,2.379659722644586
24,2.379659722644586
25,2.426373244332595
26,2.286232679268568
28,2.3329462009565773
29,2.286232679268568
30,2.286232679268568
31,2.379659722644586
32,2.3329462009565773
33,2.286232679268568
36,2.379659722644586
39,2.286232679268568
40,2.3329462009565773
41,2.286232679268568
42,2.3329462009565773
43,2.426373244332595
44,2.379659722644586
45,2.426373244332595
46,2.379659722644586
47,2.379659722644586
49,2.426373244332595
50,2.286232679268568
52,2.286232679268568
53,2.3329462009565773
54,2.286232679268568
55,2.566513809396622
56,2.379659722644586
57,2.286232679268568
58,2.473086766020604
59,2.473086766020604
60,2.286232679268568
61,2.379659722644586
62,2.379659722644586
63,2.379659722644586
64,2.3329462009565773
66,2.379659722644586
67,2.379659722644586
68,2.286232679268568
70,2.286232679268568
71,2.3329462009565773
72,2.286232679268568
73,2.286232679268568
74,2.286232679268568
76,2.286232679268568
77,2.286232679268568
78,2.286232679268568
79,2.286232679268568
80,2.286232679268568
82,2.3329462009565773
83,2.3329462009565773
84,2.286232679268568
86,2.379659722644586
87,2.379659722644586
89,2.3329462009565773
91,2.286232679268568
93,2.286232679268568
94,2.286232679268568
95,2.286232679268568
96,2.286232679268568
97,2.286232679268568
98,2.286232679268568
99,2.286232679268568
100,2.426373244332595
102,2.3329462009565773
103,2.286232679268568
104,2.286232679268568
107,2.286232679268568
108,2.286232679268568
109,2.3329462009565773
110,2.379659722644586
111,2.379659722644586
112,2.3329462009565773
115,2.286232679268568
116,2.379659722644586
118,2.3329462009565773
119,2.426373244332595
121,2.379659722644586
124,2.379659722644586
126,2.3329462009565773
128,2.3329462009565773
129,2.379659722644586
130,2.3329462009565773
131,2.3329462009565773
132,2.3329462009565773
133,2.379659722644586
134,2.379659722644586
135,2.379659722644586
137,2.3329462009565773
139,2.379659722644586
140,2.286232679268568
141,2.286232679268568
142,2.286232679268568
144,2.3329462009565773
145,2.379659722644586
146,2.286232679268568
148,2.286232679268568
151,2.3329462009565773
152,2.286232679268568
153,2.286232679268568
154,2.286232679268568
155,2.286232679268568
156,2.286232679268568
159,2.286232679268568
160,2.286232679268568
161,2.3329462009565773
163,2.379659722644586
167,2.286232679268568
168,2.3329462009565773
169,2.286232679268568
170,2.3329462009565773
171,2.3329462009565773
173,2.286232679268568
174,2.286232679268568
175,2.286232679268568
176,2.6599408527726403
180,2.286232679268568
183,2.286232679268568
184,2.286232679268568
185,2.286232679268568
187,2.426373244332595
188,2.286232679268568
189,2.286232679268568
190,2.286232679268568
192,2.286232679268568
194,2.3329462009565773
196,2.286232679268568
197,2.286232679268568
198,2.3329462009565773
199,2.286232679268568
200,2.3329462009565773
204,2.426373244332595
206,2.3329462009565773
207,2.3329462009565773
208,2.3329462009565773
209,2.3329462009565773
211,2.379659722644586
212,2.379659722644586
213,2.3329462009565773
216,2.3329462009565773
217,2.426373244332595
218,2.3329462009565773
219,2.379659722644586
220,2.3329462009565773
221,2.3329462009565773
222,2.3329462009565773
224,2.286232679268568
225,2.3329462009565773
228,2.3329462009565773
229,2.379659722644586
230,2.473086766020604
231,2.3329462009565773
