id,relevance
1,2.255291132515998
4,2.234107840339635
5,2.2221998075774057
6,2.283785434028322
7,2.21150180106845
8,2.2902973197220744
10,2.4172973807778475
11,2.3897023192591824
12,2.3793997321093716
13,2.476502186418256
14,2.1995366504247493
15,2.2674683987657946
19,2.815513365611125
22,2.375431297566137
24,2.3944304591598797
25,2.287614178969765
26,2.2846638814604914
28,2.7044073588505473
29,2.4009363480623533
30,2.4924375393984963
31,2.6375935049515586
32,2.881985205967869
33,2.3909950906459048
36,2.4944635203013306
39,2.316535909456603
40,2.4049131111207966
41,2.3655686094043675
42,2.50506920574188
43,2.3835428595810617
44,2.298010950886022
45,2.4205403325242307
46,2.42074091417962
47,2.257377135862696
49,2.3645120517201565
50,2.5782135462669618
52,2.2305942944987165
53,2.2154941612785364
54,2.322746220046336
55,2.2306671661834305
56,2.194012671646788
57,2.3013941830392417
58,2.325695462510121
59,2.4186011580570557
60,2.2026257432843623
61,2.50753637752915
62,2.3981852061727262
63,2.372614315475987
64,2.560810991622488
66,2.3905680842649764
67,2.4118630326343817
68,2.3048851048162824
70,2.271694956343032
71,2.32448082732971
72,2.3541517859703873
73,2.168603677200995
74,2.3367242776908714
76,2.2948683877914107
77,2.335347423915543
78,2.162778111432808
79,2.331390198765658
80,2.2938776545509354
82,2.3444508885086224
83,2.326468019202851
84,2.2447173618679894
86,2.0581354914123406
87,2.33105395801464
89,2.189688675697443
91,2.2378535273329856
93,2.1521044909624774
94,2.2937361979124513
95,2.2757794324907623
96,2.262705131538485
97,2.288638207771213
98,2.4792594383419653
99,2.3070874801310937
100,2.3131583377889537
102,2.2150796717984074
103,2.2641732124744736
104,2.2711205055025596
107,2.262705131538485
108,2.271706143504045
109,2.280552798404819
110,2.291887163289461
111,2.3297342954622793
112,2.292364675807382
115,2.5608555862940077
116,2.4958914049854353
118,2.4956838483812533
119,2.425494393275006
121,2.5980957532620663
124,2.6599622539116345
126,2.508078370480294
128,2.2417585915326685
129,2.4145040575022474
130,2.462662060785967
131,2.256347972162861
132,2.2429588544077705
133,2.396785300615921
134,2.208473391928502
135,2.2633566079573653
137,2.4837206804007885
139,2.319036433581304
140,2.313384730588652
141,2.3745643982607287
142,2.290763258320749
144,2.5456561481234585
145,2.469829166144038
146,2.409875433450751
148,2.3072813763326447
151,2.4433722737581323
152,2.3746851301616165
153,2.3650330346412587
154,2.288258381644096
155,2.269495241881545
156,2.2100330827815267
159,2.3546553835034363
160,2.2952825539808432
161,2.4490228515723764
163,2.296908563534631
167,2.4581502486183844
168,2.348364039248572
169,2.3140419760522906
170,2.277706119716335
171,2.29676820018879
173,2.228501922301516
174,2.2179020609991067
175,2.0777863834798094
176,2.2096058437261155
180,2.255697076559874
183,2.275825108877075
184,2.326945207309378
185,2.344282825299908
187,2.277911463929143
188,2.21513334911015
189,2.281964042322747
190,2.3271156664295676
192,2.2086910025443975
194,2.301458509174966
196,2.264195382218712
197,2.3149595841193316
198,2.7349951004522857
199,2.3674795823700876
200,2.463778310869264
204,2.385099428692379
206,2.5073676111163214
207,2.3338210127003793
208,2.3224222926757365
209,2.3114500647476808
211,2.631277645236389
212,2.358658501938826
213,2.6096181977449855
216,2.3378512728427068
217,2.3748741314062576
218,2.3597612074960774
219,2.4985405187700356
220,2.415847283788088
221,2.467065539827111
222,2.4282612597934827
224,2.3221778010990826
225,2.4699972428818864
228,2.4450031627849946
229,2.4621257504124676
230,2.5299719018233713
231,2.395319559738175
232,2.3453517831027946
234,2.3329284006805846
235,2.464270960719772
236,2.296943550822677
237,2.334790682995495
238,2.374004184131881
239,2.309639509213119
240,2.327362243127723
242,2.5250223611633773
243,2.442988822866166
244,2.290788900865254
246,2.323832241744441
247,2.2919919197130625
248,2.3258167149271136
249,2.272077444408992
250,2.2804004052327866
251,2.3221934874934935
252,2.3733905996881326
253,2.2118865726254646
254,2.2567640980086296
256,2.404862822634005
258,2.3070972956855913
260,2.462305226570553
262,2.31422124563751
263,2.5651357371833337
264,2.3601514467222064
265,2.3491803509223095
267,2.3220579426935606
268,2.4502703142277937
269,2.3481374946537996
271,2.26449416815484
273,2.4708683444206923
274,2.3953653077655233
277,2.405317817049118
278,2.299725975544288
279,2.287935066426616
280,2.5101774476150203
281,2.353530109497911
282,2.361729884689397
283,2.4286707804190346
285,2.2905426113327674
286,2.3301034523964588
287,2.2781383430452737
288,2.48876417445818
289,2.48876417445818
291,2.3630981796858954
292,2.4505182612960104
295,2.438785307087803
296,2.438785307087803
298,2.3749338862565628
299,2.34874705677271
300,2.402409008384402
301,2.2634422874104803
302,2.6668778926733205
303,2.2880657538860416
304,2.400010630160138
306,2.257630683879016
307,2.3916313716066657
308,2.3087749732948915
309,2.149396852119374
310,2.402818512166606
311,2.412129593850546
312,2.406968478118597
313,2.254876047236119
315,2.3681135242170948
316,2.3968533841899915
317,2.3678335400133537
320,2.4154196475139322
321,2.312394451816028
322,2.3230015562214756
324,2.377868177497525
325,2.4146905807977395
326,2.2309278133050783
328,2.3932482814856897
329,2.3092030310428187
330,2.362848625622689
332,2.3401964248059093
333,2.3667182648589598
336,2.380035851589631
337,2.2952314694690523
338,2.230122438744198
339,2.3985313531759034
342,2.2615288061999523
344,2.3764226798183765
345,2.642615002645025
348,2.295811872241369
349,2.5708304883877777
352,2.3238479020290184
353,2.3522647990280725
356,2.3569608278186367
357,2.293813745537151
358,2.3832580554360008
360,2.1462358502991083
362,2.490316691919222
364,2.5083062229309845
366,2.389592878330753
367,2.362532578603807
368,2.329321096158402
369,2.4980539035180094
370,2.3986532634433386
371,2.366364725853993
372,2.4392662350555194
376,2.438963842272569
377,2.466586237241138
378,2.344300084035257
379,2.480887263527272
380,2.314765730315129
381,2.49385460700495
382,2.367945366232572
383,2.318086086968858
384,2.5678419866120294
386,2.4060580335735993
387,2.4060580335735993
388,2.249656699590277
390,2.3687945232391567
391,2.267548684139074
392,2.26613613086164
393,2.1119769610785593
394,2.395094057146068
395,2.247259623999639
396,2.495129640067894
398,2.38603553351742
399,2.5546228108700797
404,2.4069136134597917
405,2.3127387221159665
406,2.21540339768542
409,2.448960858317529
410,2.4096250561775445
412,2.3541997733687525
414,2.3609416754306727
415,2.3571719146741703
416,2.4351016133349135
417,2.2710133900121385
419,2.3848520532973687
420,2.434997088357344
423,2.4486578235279923
424,2.335544129124277
425,2.376106462927871
426,2.419097529951608
427,2.2611741534615284
428,2.1733581223186373
429,2.415063077796531
430,2.264444006500531
431,2.4440567536148214
432,2.346629748585478
433,2.334246248699893
434,2.3990539386028624
435,2.3403937850837515
436,2.293455522519143
437,2.471099361206377
438,2.7900513145169192
439,2.5590535391764564
441,2.430189251411289
442,2.3466297485854777
443,2.5091465042597756
448,2.336233569712054
449,2.442200755383942
450,2.2913491211344543
451,2.3714833708785985
453,2.4250157202290477
457,2.6299545116685503
460,2.392701771140884
462,2.432943216821927
463,2.3788693864307513
464,2.2711789807196654
465,2.3270817701489523
466,2.4072758245556036
467,2.1931851891095455
471,2.396242243913407
472,2.27962197574589
474,2.3349355248627717
477,2.354469409799868
482,2.225580540559378
483,2.2861660481238966
484,2.323401464229649
486,2.574724277136744
487,2.3440214482134984
488,2.4586910252900913
489,2.3625434161190197
490,2.3582989229373297
493,2.5272357513383157
494,2.434346682915131
495,2.2934510950730993
496,2.384455406791607
498,2.4360478218839265
499,2.372707222788349
502,2.3899227263448624
503,2.5937468754494817
504,2.528637844724629
505,2.501290108050371
506,2.589799564738769
507,2.303419040036857
509,2.3714901244608018
510,2.422394889939926
512,2.424149295923325
513,2.110047294042263
514,2.3565684572624317
515,2.3992572453444843
518,2.300940464797801
519,2.3037990728304942
520,2.4453131531200625
521,2.5031236650872284
522,2.35555953549443
523,2.4290089307873286
525,2.5082511875557802
526,2.5028944747351076
527,2.3492014369796146
528,2.4793076059771124
529,2.3443383310239776
530,2.3863793395148756
531,2.463960266216206
532,2.403473861255088
534,2.4278914285643944
535,2.483732716571394
537,2.642153670829397
538,2.349761890397554
539,2.4583234837644623
540,2.3875787969739717
541,2.397295473616694
543,2.2531840754609878
545,2.5047140199441826
546,2.3927842580022465
547,2.3878250046441454
548,2.3431540101754664
550,2.5292965714086875
552,2.679215797459143
553,2.6759867499793017
554,2.2998243987729783
555,2.3826546540783315
556,2.6183815533365262
558,2.408769678410091
560,2.5292965714086875
561,2.4077812261118394
564,2.645200007290844
565,2.432810829795782
566,2.586532763480573
567,2.404035063106739
569,2.3776660271249193
570,2.4454518597540393
574,2.4015951399337463
575,2.3033562543333903
577,2.3332836785323097
578,2.3146692998321146
579,2.1341086925031862
580,2.247868304382788
586,2.4506125506823992
587,2.5041305023698905
588,2.428634379395524
589,2.4506125506823992
590,3.0
592,2.608331285354324
594,2.330145405922283
596,2.5150679174948074
597,2.533845224181126
598,2.476722365487397
599,2.450579818667043
601,2.427974722945481
602,2.471819920120049
603,2.404997221115461
604,2.1268056533948485
607,2.2860149855072924
608,2.294026021607701
609,2.2781711018883684
610,2.3371392221293874
612,2.3174633545894654
613,2.294050376737694
614,2.1472589393674264
615,2.3063737194744443
616,2.4322225967485585
617,2.435020382491967
618,2.267588959375353
620,2.5462558071930728
621,2.3774453002562566
622,2.4630547032764913
623,2.2733980834703598
624,2.359681430374037
625,2.2515964376733693
627,2.254761843012729
628,2.3494525301450198
629,2.488830890888197
631,2.481406819897171
632,2.3918609848582326
633,2.333022038690308
638,2.3899156799525803
639,2.4277872870600947
